,time,voltage,lowess
164,0.8250000000000006,1.07,1.5972091459314175
165,0.8300000000000006,1.07,1.069999999999987
166,0.8350000000000006,1.99,1.9900000000000593
167,0.8400000000000006,1.99,2.6341872330418212
168,0.8450000000000006,0.91,1.2700000000000622
169,0.8500000000000006,0.91,0.91
170,0.8550000000000006,4.08,4.08
171,0.8600000000000007,4.08,0.8500000000000025
172,0.8650000000000007,0.79,0.7200000000003395
173,0.8700000000000007,0.79,0.845191335216015
174,0.8750000000000007,0.86,0.8562719188947971
175,0.8800000000000007,0.86,0.8603217701196725
176,0.8850000000000007,0.63,0.8577901744473124
177,0.8900000000000007,0.63,1.7886884373562046
178,0.8950000000000007,2.72,2.0233333333274106
179,0.9000000000000007,2.72,2.72
180,0.9050000000000007,1.09,2.4866666666666672
181,0.9100000000000007,1.09,2.2758775218958687
182,0.9150000000000007,2.02,2.0354076329370145
183,0.9200000000000007,2.02,1.9793304765411164
184,0.9250000000000007,1.89,1.9196422621874156
185,0.9300000000000007,1.89,1.6408592283399757
186,0.9350000000000007,1.0,1.435040172197615
187,0.9400000000000007,1.0,1.1974661650034228
188,0.9450000000000007,1.2,1.0974301806908304
189,0.9500000000000007,1.2,1.0037599984448613
190,0.9550000000000007,0.74,0.7845394561643562
191,0.9600000000000007,0.74,1.4816297145697626
192,0.9650000000000007,2.61,1.823413652897608
193,0.9700000000000008,2.61,2.6099999999999657
194,0.9750000000000008,1.95,1.9500000000000557
195,0.9800000000000008,1.95,1.504851405911884
196,0.9850000000000008,0.55,1.1629004696270342
197,0.9900000000000008,0.55,0.6127899231103288
198,0.9950000000000008,1.05,0.8953122255740694
199,1.0000000000000007,1.05,1.1574378329446162
200,1.0050000000000006,1.46,1.3788657443367929
201,1.0100000000000005,1.46,1.8701372003133074
202,1.0150000000000003,3.21,3.2099999996729416
203,1.0200000000000002,3.21,3.21
204,1.0250000000000001,1.16,2.319999999552639
205,1.03,1.16,1.4300000000001463
206,1.035,1.43,1.4300000000000488
207,1.0399999999999998,1.43,1.429999999999924
208,1.0449999999999997,2.32,1.2848485014357909
209,1.0499999999999996,2.32,1.1834977741839035
210,1.0549999999999995,1.04,0.9864822648268032
211,1.0599999999999994,1.04,1.2524198006456424
212,1.0649999999999993,1.71,1.497347915121643
213,1.0699999999999992,1.71,1.7603177114754562
214,1.074999999999999,2.0,1.960906599896532
215,1.079999999999999,2.0,1.5794358605158574
216,1.0849999999999989,0.83,1.4256102444591066
217,1.0899999999999987,0.83,1.031631451601046
218,1.0949999999999986,1.47,1.2573162494244237
219,1.0999999999999985,1.47,1.4760646890731302
220,1.1049999999999984,1.65,1.6083004915721695
221,1.1099999999999983,1.65,1.7175811348852805
222,1.1149999999999982,1.89,1.8176782612987288
223,1.119999999999998,1.89,1.9176077366371806
224,1.124999999999998,2.62,1.8900000000004122
225,1.129999999999998,2.62,1.4700000000000073
226,1.1349999999999978,1.05,1.679999999747137
227,1.1399999999999977,1.05,1.0499582375503331
228,1.1449999999999976,0.42,0.9049818538895075
229,1.1499999999999975,0.42,0.81271833882432
230,1.1549999999999974,0.79,0.7755321287117906
231,1.1599999999999973,0.79,1.0361498884050293
232,1.1649999999999971,2.78,1.3850066561007246
233,1.169999999999997,2.78,1.8581594015874423
234,1.174999999999997,2.0,2.0131039897856042
235,1.1799999999999968,2.0,1.9667121498813855
236,1.1849999999999967,1.89,1.8928304203506647
237,1.1899999999999966,1.89,1.774302012866403
238,1.1949999999999965,1.54,1.6456069208474502
239,1.1999999999999964,1.54,1.5027772484582151
240,1.2049999999999963,2.44,1.3196530713409909
241,1.2099999999999962,2.44,1.1709029366611978
242,1.214999999999996,0.95,0.9131145158530757
243,1.219999999999996,0.95,1.0661887859051453
244,1.2249999999999959,1.36,1.1280941732755954
245,1.2299999999999958,1.36,1.1181154084653953
246,1.2349999999999957,0.92,1.0383134275626267
247,1.2399999999999956,0.92,0.8566878567055742
248,1.2449999999999954,0.63,0.7518835750959412
249,1.2499999999999953,0.63,0.7007276512868353
250,1.2549999999999952,0.76,0.7458889118105538
251,1.2599999999999951,0.76,1.3658743574544945
252,1.264999999999995,2.42,1.7450023451279593
253,1.269999999999995,2.42,2.3769936776624108
254,1.2749999999999948,1.97,2.092007737757376
255,1.2799999999999947,1.97,1.7831002261076834
256,1.2849999999999946,1.42,1.8493944724234075
257,1.2899999999999945,1.42,2.043555101384026
258,1.2949999999999944,2.56,2.3529324292256404
259,1.2999999999999943,2.56,2.325401624473347
260,1.3049999999999942,1.28,1.894519300495324
261,1.309999999999994,1.28,1.4663958131605423
262,1.314999999999994,1.93,1.4693416010254936
263,1.3199999999999938,1.93,1.3363278420788571
264,1.3249999999999937,1.19,1.3496616611905654
265,1.3299999999999936,1.19,1.2982712223475936
266,1.3349999999999935,1.65,1.509417802966839
267,1.3399999999999934,1.65,1.6900586176348997
268,1.3449999999999933,0.66,1.6760200446360545
269,1.3499999999999932,0.66,1.6937202952707573
270,1.354999999999993,1.72,1.690942256694111
271,1.359999999999993,1.72,1.80174631851725
272,1.3649999999999929,1.97,1.9409863282716489
273,1.3699999999999928,1.97,1.4985731414448162
274,1.3749999999999927,0.8,1.2532817383515793
275,1.3799999999999926,0.8,0.8119104750835978
276,1.3849999999999925,0.9,0.867834016440412
277,1.3899999999999924,0.9,0.9119171041765338
278,1.3949999999999922,2.47,0.9855909341056978
279,1.3999999999999921,2.47,1.0417682851426855
280,1.404999999999992,1.13,1.1764768441484792
281,1.409999999999992,1.13,1.0244106064175582
282,1.4149999999999918,0.76,0.8793798414082766
283,1.4199999999999917,0.76,0.7223904436661737
284,1.4249999999999916,0.58,0.5999049625593825
285,1.4299999999999915,0.58,1.0889121237959412
286,1.4349999999999914,1.87,1.3550865084200585
287,1.4399999999999913,1.87,1.8413231857267778
288,1.4449999999999912,1.62,1.7084979025951004
289,1.449999999999991,1.62,1.6179023874432248
290,1.454999999999991,1.54,1.5720157705283553
291,1.4599999999999909,1.54,1.559210873277957
292,1.4649999999999908,1.58,1.456535412731524
293,1.4699999999999906,1.58,1.2056413933538075
294,1.4749999999999905,0.73,0.9735788510212943
295,1.4799999999999904,0.73,0.6996412483459891
296,1.4849999999999903,0.54,0.8025495800845608
297,1.4899999999999902,0.54,1.0297818826738918
298,1.4949999999999901,1.46,1.2560541393694633
299,1.49999999999999,1.46,1.5522084923194708
300,1.50499999999999,1.87,1.64580332373391
301,1.5099999999999898,1.87,1.6580264094606914
302,1.5149999999999897,1.51,1.5907186409400251
303,1.5199999999999896,1.51,1.384218965852833
304,1.5249999999999895,1.12,1.161721806513837
305,1.5299999999999894,1.12,1.6613932422876638
306,1.5349999999999893,2.45,1.9014912734670486
307,1.5399999999999892,2.45,2.400859286831829
308,1.544999999999989,1.96,2.123273561377529
309,1.549999999999989,1.96,1.8682831782718319
310,1.5549999999999888,1.51,1.7524519123191935
311,1.5599999999999887,1.51,1.7212037933402942
312,1.5649999999999886,1.85,1.753810879736
313,1.5699999999999885,1.85,1.8812356228688667
314,1.5749999999999884,2.86,1.8499999999998589
315,1.5799999999999883,2.86,1.4400000000000017
316,1.5849999999999882,1.03,1.5200000000009222
317,1.589999999999988,1.03,1.0296627948087371
318,1.594999999999988,0.54,1.0230241618102491
319,1.5999999999999879,0.54,1.0547304412499592
320,1.6049999999999878,1.13,1.0938077808794022
321,1.6099999999999877,1.13,1.1127332339149545
322,1.6149999999999876,1.07,1.1410845310562627
323,1.6199999999999875,1.07,1.2543124498146414
324,1.6249999999999873,1.54,1.4042181623667627
325,1.6299999999999872,1.54,1.5903717597531772
326,1.6349999999999871,0.63,1.539999999999979
327,1.639999999999987,0.63,1.5400000000000078
328,1.644999999999987,1.54,1.5566460736755534
329,1.6499999999999868,1.54,1.4972465804851907
330,1.6549999999999867,1.4,1.4377576449956753
331,1.6599999999999866,1.4,1.3732526859429446
332,1.6649999999999865,0.43,1.4000000000004604
333,1.6699999999999864,0.43,1.665000000000012
334,1.6749999999999863,1.93,1.93
335,1.6799999999999862,1.93,1.93
336,1.684999999999986,0.63,1.7066666666666774
337,1.689999999999986,0.63,1.4889821413430124
338,1.6949999999999859,1.26,1.2926867066033825
339,1.6999999999999857,1.26,1.2194417989463262
340,1.7049999999999856,1.11,1.1558076318828792
341,1.7099999999999855,1.11,1.0957512390692032
342,1.7149999999999854,1.03,1.0540158960855042
343,1.7199999999999853,1.03,1.0204474317097951
344,1.7249999999999852,2.19,1.1241057797863616
345,1.729999999999985,2.19,1.1859876206696687
346,1.734999999999985,1.28,1.3087639153362192
347,1.739999999999985,1.28,1.2045114792616003
348,1.7449999999999848,1.03,1.096785855035895
349,1.7499999999999847,1.03,0.969130586407943
350,1.7549999999999846,0.79,0.9696640955660293
351,1.7599999999999845,0.79,1.0552119942347458
352,1.7649999999999844,1.32,1.2161950058751176
353,1.7699999999999843,1.32,1.5106944660544277
354,1.7749999999999841,1.91,1.8414422798987335
355,1.779999999999984,1.91,1.4045819100440378
356,1.784999999999984,0.79,1.245969366434835
357,1.7899999999999838,0.79,0.8327324740540131
358,1.7949999999999837,1.2,1.0754714652118782
359,1.7999999999999836,1.2,1.3203291109190654
360,1.8049999999999835,1.7,1.4931598538384254
361,1.8099999999999834,1.7,1.548855806928823
362,1.8149999999999833,1.16,1.6080346893222515
363,1.8199999999999832,1.16,1.6083762127571866
364,1.824999999999983,1.76,1.6594868110460088
365,1.829999999999983,1.76,1.793598818385792
366,1.8349999999999829,1.91,1.864246908636962
367,1.8399999999999828,1.91,2.18003370188977
368,1.8449999999999827,3.2,2.14220831878804
369,1.8499999999999825,3.2,1.8819194793877412
370,1.8549999999999824,0.25,1.4228593059373948
371,1.8599999999999823,0.25,0.9115700688154497
372,1.8649999999999822,0.76,0.6759416680935577
373,1.8699999999999821,0.76,0.8601621567887104
374,1.874999999999982,1.09,0.9908929709914932
375,1.879999999999982,1.09,1.1359732948230217
376,1.8849999999999818,1.28,1.2557578598163093
377,1.8899999999999817,1.28,0.9047683269858844
378,1.8949999999999816,0.33,0.7292957563979495
379,1.8999999999999815,0.33,0.38276477984434526
380,1.9049999999999814,0.64,0.501671232094157
381,1.9099999999999813,0.64,0.508819657515075
382,1.9149999999999812,0.38,0.44663236241938786
383,1.919999999999981,0.38,0.3168998779772515
384,1.924999999999981,0.13,0.21117394236839987
385,1.9299999999999808,0.13,0.12332429625855848
386,1.9349999999999807,0.04,0.09177009970130971
387,1.9399999999999806,0.04,0.12052820227763024
388,1.9449999999999805,0.24,0.14845285347278853
389,1.9499999999999804,0.24,0.1510638398598381
390,1.9549999999999803,0.05,0.12361172974312991
391,1.9599999999999802,0.05,0.09006326227406532
392,1.96499999999998,0.11,0.08666798255308636
393,1.96999999999998,0.11,0.09692127732132234
394,1.9749999999999799,0.09,0.09214090138371639
395,1.9799999999999798,0.09,0.07418599327810217
396,1.9849999999999797,0.04,0.06586126327360049
397,1.9899999999999796,0.04,0.07357041438049024
398,1.9949999999999795,0.12,0.08748975222228195
399,1.9999999999999793,0.12,0.09780783145948471
400,2.0049999999999795,0.08,0.10832360127418016
401,2.0099999999999794,0.08,0.13411759166851234
402,2.0149999999999793,0.22,0.17105693392527946
403,2.019999999999979,0.22,0.20957796869773068
404,2.024999999999979,0.23,0.22742881023565806
405,2.029999999999979,0.23,0.23257518730269214
406,2.034999999999979,0.24,0.25407119692998975
407,2.0399999999999787,0.24,0.3029169486505908
408,2.0449999999999786,0.42,0.33475277931738856
409,2.0499999999999785,0.42,0.32960751774240543
410,2.0549999999999784,0.22,0.3058220140449342
411,2.0599999999999783,0.22,0.2902853176035737
412,2.064999999999978,0.36,0.3142625111973627
413,2.069999999999978,0.36,0.36051840093492776
414,2.074999999999978,0.4,0.3737576590891627
415,2.079999999999978,0.4,0.3531125334861964
416,2.0849999999999778,0.28,0.3278660900998683
417,2.0899999999999777,0.28,0.3098092137173619
418,2.0949999999999775,0.33,0.3023413924164295
419,2.0999999999999774,0.33,0.28948429994249114
420,2.1049999999999773,0.23,0.28354680858822773
421,2.1099999999999772,0.23,0.30421856186989954
422,2.114999999999977,0.41,0.3268518012308911
423,2.119999999999977,0.41,0.32679460961020645
424,2.124999999999977,0.23,0.296016988393965
425,2.129999999999977,0.23,0.25469831062205245
426,2.1349999999999767,0.25,0.25841879804321227
427,2.1399999999999766,0.25,0.30480225073784195
428,2.1449999999999765,0.41,0.33238759142234425
429,2.1499999999999764,0.41,0.3220902788520793
430,2.1549999999999763,0.21,0.30087102804739607
431,2.159999999999976,0.21,0.2983021800180245
432,2.164999999999976,0.4,0.3203670610044587
433,2.169999999999976,0.4,0.33855803799951584
434,2.174999999999976,0.28,0.33766931303091574
435,2.1799999999999757,0.28,0.34558509771637896
436,2.1849999999999756,0.43,0.3683396370374776
437,2.1899999999999755,0.43,0.38640477135064516
438,2.1949999999999754,0.35,0.37349930875437604
439,2.1999999999999753,0.35,0.34008216192056023
440,2.204999999999975,0.3,0.33446048275071866
441,2.209999999999975,0.3,0.36536855610800734
442,2.214999999999975,0.47,0.3852068575969029
443,2.219999999999975,0.47,0.36704205274143603
444,2.2249999999999748,0.23,0.3412885025141296
445,2.2299999999999747,0.23,0.3414217340610897
446,2.2349999999999746,0.47,0.37466118885982
447,2.2399999999999745,0.47,0.4110666992787975
448,2.2449999999999743,0.37,0.41641346614575203
449,2.2499999999999742,0.37,0.41917493351221674
450,2.254999999999974,0.48,0.43777482764501907
451,2.259999999999974,0.48,0.45837369059027744
452,2.264999999999974,0.45,0.44894556513620565
453,2.269999999999974,0.45,0.4103634407020604
454,2.2749999999999737,0.33,0.3984020295981851
455,2.2799999999999736,0.33,0.43489479571493994
456,2.2849999999999735,0.59,0.4707315287839822
457,2.2899999999999734,0.59,0.47612638751965125
458,2.2949999999999733,0.35,0.44758665798579356
459,2.299999999999973,0.35,0.41642648515867
460,2.304999999999973,0.47,0.4371802534077786
461,2.309999999999973,0.47,0.49386452375335455
462,2.314999999999973,0.57,0.5107353004238028
463,2.3199999999999728,0.57,0.4743062406858657
464,2.3249999999999726,0.33,0.44058461441656144
465,2.3299999999999725,0.33,0.4378590607417366
466,2.3349999999999724,0.56,0.4648986416776782
467,2.3399999999999723,0.56,0.49082212796886415
468,2.344999999999972,0.43,0.47616220703858975
469,2.349999999999972,0.43,0.4427315395361593
470,2.354999999999972,0.43,0.4398432488280967
471,2.359999999999972,0.43,0.46556073554716276
472,2.364999999999972,0.53,0.4764333533774193
473,2.3699999999999717,0.53,0.45579949324298435
474,2.3749999999999716,0.35,0.43475243321336654
475,2.3799999999999715,0.35,0.4399454737461206
476,2.3849999999999714,0.55,0.463071045294331
477,2.3899999999999713,0.55,0.4760041418581387
478,2.394999999999971,0.4,0.44924039819466133
479,2.399999999999971,0.4,0.40010088360912704
480,2.404999999999971,0.36,0.4007590553005141
481,2.409999999999971,0.36,0.46543892889473487
482,2.4149999999999707,0.65,0.5039817217665099
483,2.4199999999999706,0.65,0.48423343463136814
484,2.4249999999999705,0.29,0.4369222360778987
485,2.4299999999999704,0.29,0.38882900402857035
486,2.4349999999999703,0.47,0.4044842042728785
487,2.43999999999997,0.47,0.44564601505236145
488,2.44499999999997,0.45,0.4492545906830762
489,2.44999999999997,0.45,0.42352463578612837
490,2.45499999999997,0.37,0.4115026826643777
491,2.4599999999999698,0.37,0.4243405336234293
492,2.4649999999999697,0.5,0.4369631015806835
493,2.4699999999999696,0.5,0.4268708110579284
494,2.4749999999999694,0.33,0.41886824771020653
495,2.4799999999999693,0.33,0.45045526020060883
496,2.4849999999999692,0.62,0.48586033629662434
497,2.489999999999969,0.62,0.4912136736609148
498,2.494999999999969,0.35,0.4557932645138558
499,2.499999999999969,0.35,0.4115983265282605
500,2.504999999999969,0.45,0.4232381629542636
501,2.5099999999999687,0.45,0.47218885604721716
502,2.5149999999999686,0.54,0.48989111060512675
503,2.5199999999999685,0.54,0.46658884792088057
504,2.5249999999999684,0.36,0.440693510882383
505,2.5299999999999683,0.36,0.43539893677428987
506,2.534999999999968,0.52,0.4491570792912867
507,2.539999999999968,0.52,0.45439036290179785
508,2.544999999999968,0.38,0.44886557580692094
509,2.549999999999968,0.38,0.4619704373031532
510,2.5549999999999677,0.57,0.48751618850181266
511,2.5599999999999676,0.57,0.5004994366432141
512,2.5649999999999675,0.43,0.4727531761423135
513,2.5699999999999674,0.43,0.41868228109940253
514,2.5749999999999673,0.36,0.4070715333581343
515,2.579999999999967,0.36,0.4485029988542138
516,2.584999999999967,0.59,0.47750409332555305
517,2.589999999999967,0.59,0.46408148201247196
518,2.594999999999967,0.31,0.424600291728475
519,2.599999999999967,0.31,0.3878405053593466
520,2.6049999999999667,0.45,0.40819300492691235
521,2.6099999999999666,0.45,0.46487941447823783
522,2.6149999999999665,0.53,0.4817013669099093
523,2.6199999999999664,0.53,0.45057678637720766
524,2.6249999999999662,0.33,0.421400056614807
525,2.629999999999966,0.33,0.41872876517908403
526,2.634999999999966,0.52,0.44126852888967777
527,2.639999999999966,0.52,0.46195616649026083
528,2.644999999999966,0.41,0.4561013521010958
529,2.6499999999999657,0.41,0.44586479806269713
530,2.6549999999999656,0.48,0.452060011296383
531,2.6599999999999655,0.48,0.4623417649460306
532,2.6649999999999654,0.45,0.4499069968985916
533,2.6699999999999653,0.45,0.4138883490415849
534,2.674999999999965,0.34,0.407410399287113
535,2.679999999999965,0.34,0.45683890707778535
536,2.684999999999965,0.64,0.49441587614176513
537,2.689999999999965,0.64,0.4887920912021123
538,2.6949999999999648,0.32,0.4432421050573443
539,2.6999999999999647,0.32,0.38558282960103213
540,2.7049999999999645,0.42,0.4005513876830759
541,2.7099999999999644,0.42,0.47038079210211586
542,2.7149999999999643,0.59,0.5006848930386674
543,2.7199999999999642,0.59,0.47164777688627924
544,2.724999999999964,0.31,0.4341740710442973
545,2.729999999999964,0.31,0.4181430351113955
546,2.734999999999964,0.53,0.4430171178416429
547,2.739999999999964,0.53,0.47656836262735236
548,2.7449999999999637,0.44,0.4719936143693044
549,2.7499999999999636,0.44,0.44887718576588054
550,2.7549999999999635,0.44,0.44693176004384433
551,2.7599999999999634,0.44,0.4649090458199299
552,2.7649999999999633,0.51,0.4683085576226855
553,2.769999999999963,0.51,0.4425615132584924
554,2.774999999999963,0.34,0.4232046988793646
555,2.779999999999963,0.34,0.43626512564385345
556,2.784999999999963,0.56,0.46457724330453365
557,2.7899999999999627,0.56,0.4802069069579914
558,2.7949999999999626,0.4,0.4527539770283436
559,2.7999999999999625,0.4,0.401089484141235
560,2.8049999999999624,0.36,0.3986660598239154
561,2.8099999999999623,0.36,0.4556451033370912
562,2.814999999999962,0.62,0.49217289171305906
563,2.819999999999962,0.62,0.4785544035147877
564,2.824999999999962,0.31,0.4371951588325413
565,2.829999999999962,0.31,0.39762012700129634
566,2.8349999999999618,0.47,0.4143454425214331
567,2.8399999999999617,0.47,0.45811034761622443
568,2.8449999999999616,0.48,0.4656609648239533
569,2.8499999999999615,0.48,0.4399078469615563
570,2.8549999999999613,0.37,0.42907170009663714
571,2.8599999999999612,0.37,0.4523243386237514
572,2.864999999999961,0.57,0.47594808617880663
573,2.869999999999961,0.57,0.4707756340250531
574,2.874999999999961,0.35,0.4469367112248365
575,2.879999999999961,0.35,0.4365539581397886
576,2.8849999999999607,0.53,0.45582792629398167
577,2.8899999999999606,0.53,0.4764458851129875
578,2.8949999999999605,0.43,0.4596094233783455
579,2.8999999999999604,0.43,0.41833226656209344
580,2.9049999999999603,0.37,0.4167131849651809
581,2.90999999999996,0.37,0.4710609782208611
582,2.91499999999996,0.64,0.5066349419059003
583,2.91999999999996,0.64,0.49019623226421566
584,2.92499999999996,0.31,0.4490839043711089
585,2.9299999999999597,0.31,0.41442719000621114
586,2.9349999999999596,0.51,0.43639370972416786
587,2.9399999999999595,0.51,0.48015126287032206
588,2.9449999999999594,0.48,0.4857586298033418
589,2.9499999999999593,0.48,0.4651839373751959
590,2.954999999999959,0.43,0.4547983350564936
591,2.959999999999959,0.43,0.4599036716040801
592,2.964999999999959,0.5,0.4594150875682938
593,2.969999999999959,0.5,0.43629718144862434
594,2.974999999999959,0.34,0.423072808650041
595,2.9799999999999587,0.34,0.44927759346568213
596,2.9849999999999586,0.6,0.4827355277896366
