time,voltage,lowess
0.005,0.34,2.2742815295721983
0.01,0.34,2.4051921698540792
0.015,2.57,2.535827476357505
0.02,2.57,2.666030367583141
0.025,4.09,2.7955325059094327
0.030000000000000002,4.09,2.9241997226528804
0.035,4.09,3.0520028575910754
0.04,4.09,3.179106107610259
0.045,3.34,3.306346069632405
0.049999999999999996,3.34,3.437381101399524
0.05499999999999999,4.09,3.5608256304947417
0.05999999999999999,4.09,3.6903142736524597
0.06499999999999999,4.09,3.8003663467318747
0.06999999999999999,4.09,3.879963412496332
0.075,4.09,3.946730121791247
0.08,4.09,4.005496171444007
0.085,4.04,4.049984356332318
0.09000000000000001,4.04,4.072700732143466
0.09500000000000001,4.09,4.078576023062544
0.10000000000000002,4.09,4.080115060915431
0.10500000000000002,4.09,4.081449965918947
0.11000000000000003,4.09,4.0830595086841805
0.11500000000000003,2.77,4.084848062000109
0.12000000000000004,2.77,4.086525145326406
0.12500000000000003,4.09,4.087837419285547
0.13000000000000003,4.09,4.088688661113985
0.13500000000000004,4.09,4.088963243677669
0.14000000000000004,4.09,4.088780185936295
0.14500000000000005,3.05,4.088509205458662
0.15000000000000005,3.05,4.088274565174695
0.15500000000000005,4.09,4.0881028750503425
0.16000000000000006,4.09,4.088008588377744
0.16500000000000006,4.08,4.087954552672006
0.17000000000000007,4.08,4.087906263334664
0.17500000000000007,4.09,4.087921214834253
0.18000000000000008,4.09,4.088094568574575
0.18500000000000008,4.09,4.088423004107521
0.19000000000000009,4.09,4.088795058683527
0.1950000000000001,4.09,4.0891252078284355
0.2000000000000001,4.09,4.089419655877245
0.2050000000000001,4.09,4.089696124955398
0.2100000000000001,4.09,4.089899811035023
0.2150000000000001,2.82,4.089985897472888
0.2200000000000001,2.82,4.09
0.22500000000000012,4.09,4.09
0.23000000000000012,4.09,4.09
0.23500000000000013,4.09,4.09
0.24000000000000013,4.09,4.09
0.24500000000000013,3.23,4.089999999999998
0.2500000000000001,3.23,4.0900000000000025
0.2550000000000001,4.09,4.090000000000001
0.2600000000000001,4.09,4.090000000000002
0.2650000000000001,4.09,4.089999999999999
0.27000000000000013,4.09,4.089999999999999
0.27500000000000013,4.09,4.090000000000002
0.28000000000000014,4.09,4.09
0.28500000000000014,4.09,4.090000000000001
0.29000000000000015,4.09,4.089999999999999
0.29500000000000015,4.09,4.089999999999998
0.30000000000000016,4.09,4.089999999999999
0.30500000000000016,4.09,4.090000000000001
0.31000000000000016,4.09,4.090000000000001
0.31500000000000017,3.06,4.089999999999999
0.3200000000000002,3.06,4.089716494360864
0.3250000000000002,4.09,4.088180086897486
0.3300000000000002,4.09,4.085185896262518
0.3350000000000002,4.09,4.081828815144947
0.3400000000000002,4.09,4.078903861810191
0.3450000000000002,2.71,4.076470450180925
0.3500000000000002,2.71,4.074451418024104
0.3550000000000002,4.09,4.073034065272321
0.3600000000000002,4.09,4.07228952136865
0.3650000000000002,3.99,4.071847321236737
0.3700000000000002,3.99,4.0713745620335615
0.3750000000000002,4.09,4.071394172593728
0.3800000000000002,4.09,4.072825531671129
0.38500000000000023,4.09,4.075719822322623
0.39000000000000024,4.09,4.079085783183154
0.39500000000000024,4.09,4.082110394286723
0.40000000000000024,4.09,4.084817080264739
0.40500000000000025,4.09,4.087326121493016
0.41000000000000025,4.09,4.0891323868003235
0.41500000000000026,2.72,4.0898792176146275
0.42000000000000026,2.72,4.09
0.42500000000000027,4.09,4.090000000000002
0.43000000000000027,4.09,4.09
0.4350000000000003,4.09,4.090000000000002
0.4400000000000003,4.09,4.090000000000001
0.4450000000000003,3.42,4.090000000000004
0.4500000000000003,3.42,4.089999999999999
0.4550000000000003,4.09,4.090000000000004
0.4600000000000003,4.09,4.0900000000000025
0.4650000000000003,4.09,4.090000000000001
0.4700000000000003,4.09,4.09
0.4750000000000003,4.09,4.090000000000003
0.4800000000000003,4.09,4.090000000000001
0.4850000000000003,4.09,4.09
0.4900000000000003,4.09,4.089999999999999
0.49500000000000033,4.09,4.089999999999998
0.5000000000000003,4.09,4.09
0.5050000000000003,4.09,4.0900000000000025
0.5100000000000003,4.09,4.089999999999999
0.5150000000000003,2.85,4.089999999999996
0.5200000000000004,2.85,4.089999999999998
0.5250000000000004,4.09,4.089999999999998
0.5300000000000004,4.09,4.09
0.5350000000000004,4.09,4.090000000000001
0.5400000000000004,4.09,4.09
0.5450000000000004,3.36,4.089999999999999
0.5500000000000004,3.36,4.089999999999999
0.5550000000000004,4.09,4.089999999999999
0.5600000000000004,4.09,4.09
0.5650000000000004,4.09,4.09
0.5700000000000004,4.09,4.09
0.5750000000000004,4.09,4.09
0.5800000000000004,4.09,4.09
0.5850000000000004,3.36,4.090000000000001
0.5900000000000004,3.36,4.089999999999997
0.5950000000000004,4.09,4.09
0.6000000000000004,4.09,4.090000000000001
0.6050000000000004,4.09,4.090000000000002
0.6100000000000004,4.09,4.090000000000001
0.6150000000000004,2.77,4.089999999999995
0.6200000000000004,2.77,4.089999999999994
0.6250000000000004,4.09,4.089999999999997
0.6300000000000004,4.09,4.090000000000003
0.6350000000000005,4.09,4.090000000000002
0.6400000000000005,4.09,4.089999999999995
0.6450000000000005,4.09,4.089999999999999
0.6500000000000005,4.09,4.090000000000001
0.6550000000000005,4.09,4.0900000000000025
0.6600000000000005,4.09,4.090000000000005
0.6650000000000005,4.09,4.089999999999999
0.6700000000000005,4.09,4.090000000000005
0.6750000000000005,4.09,4.090000000000001
0.6800000000000005,4.09,4.090000000000002
0.6850000000000005,2.98,4.090000000000001
